"idx","sims","years","land_type","yield_value","ytb_type","man_bud_type","trend_Min.","trend_Median","trend_Mean","trend_Max.","EXT","EXT_first","get_res","land_dim_1","land_dim_2","land_ownership","tend_crops","tend_crop_yld","scaring","minimum_cost","remove_pr","res_death_type","lambda","res_death_K","RESOURCE_ini","manage_target","manager_budget","user_budget","public_land","stakeholders","res_consume","observe_type","res_move_obs","agent_view","times_observe","agent_move","converge_crit","ga_mingen","land_type_max_frac"
"20191203205148_nullModel-YTB7",100,100,"equal",0.2,"beta1","fixed",0.688991996519295,1.01765245227319,1.01292966172891,1.06576081843391,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191203205202_nullModel-YTB7",100,100,"equal",0.4,"beta1","fixed",0.218511858739644,0.982846323775906,0.926998954977226,1.25427119955426,4,68,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191203205205_nullModel-YTB7",100,100,"equal",0.6,"beta1","fixed",9.63257730091211e-13,0.529296625261765,0.525396379517646,2.51321897350148,85,3,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191203205211_nullModel-YTB7",100,100,"equal",0.8,"beta1","fixed",2.93455954317917e-13,0.00654990299041469,0.471134740555844,10.6572492359826,100,3,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191203205222_nullModel-YTB7",100,100,"equal",0.2,"beta1","fixed",0.866202353573993,1.02634035283986,1.02462282470149,1.07380681425078,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191203205235_nullModel-YTB7",100,100,"equal",0.4,"beta1","fixed",0.795900689043128,1.0340262236294,1.03461229464797,1.10551472537225,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191203214347_nullModel-YTB7",100,100,"equal",0.6,"beta1","fixed",0.71140432388331,1.04377424858296,1.05217692684939,1.27859643031044,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191203231946_nullModel-YTB7",100,100,"equal",0.8,"beta1","fixed",0.748830145531225,1.03910210193078,1.05749442578503,1.41267114041267,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191203234443_nullModel-YTB7",100,100,"equal",0.2,"beta1","fixed",0.973330599822116,1.12398561400751,1.38337411394106,2.54820097908997,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191203234558_nullModel-YTB7",100,100,"equal",0.4,"beta1","fixed",0.951625527242432,1.05994992639224,1.15102415445352,1.85319257866957,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191203235554_nullModel-YTB7",100,100,"equal",0.6,"beta1","fixed",0.961513047469143,1.07950670141516,1.11992644953291,1.89748857622771,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191204000146_nullModel-YTB7",100,100,"equal",0.8,"beta1","fixed",0.820371044367806,1.1183105902137,1.15847357652821,1.81452731822965,1,1,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191204005415_nullModel-YTB7",100,100,"equal",0.2,"beta1","mean",0.752754661800553,1.00996378616835,0.999986747825641,1.06433130746458,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191204021012_nullModel-YTB7",100,100,"equal",0.4,"beta1","mean",0.107543766934811,0.915022279393733,0.839390444084769,1.11851412086646,8,1,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191204021804_nullModel-YTB7",100,100,"equal",0.6,"beta1","mean",4.08338587754983e-05,0.547782807963197,0.575359420703374,1.67702199045247,58,4,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191204030023_nullModel-YTB7",100,100,"equal",0.8,"beta1","mean",2.50331781690657e-06,0.532498059104971,0.843705895287053,6.73285000500334,86,4,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191204030427_nullModel-YTB7",100,100,"equal",0.2,"beta1","mean",0.970925839802812,1.02253912079022,1.02487870099979,1.09857489120332,1,1,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191204034012_nullModel-YTB7",100,100,"equal",0.4,"beta1","mean",0.715725753590569,1.03820293193843,1.03724378105658,1.1142890639182,1,1,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191204034729_nullModel-YTB7",100,100,"equal",0.6,"beta1","mean",0.376074195710176,1.04610585182711,1.02301486173614,1.19813476390207,3,1,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191204042733_nullModel-YTB7",100,100,"equal",0.8,"beta1","mean",0.791721873928436,1.05050728028655,1.06164054391421,1.34087304709763,1,1,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.25,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191204043502_nullModel-YTB7",100,100,"equal",0.2,"beta1","mean",0.821023209055675,1.1214318713016,1.34017665294952,2.48121050558223,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,NA
"20191204045744_nullModel-YTB7",100,100,"equal",0.4,"beta1","mean",0.651088204316209,1.07772406135789,1.14332436493775,2.02344104471646,0,Inf,"Full",200,200,TRUE,TRUE,0.2,TRUE,10,0.075,3,0.25,10000,1000,1000,1000,1000,0.5,8,0.2,0,TRUE,100,10,100,0.1,40,NA
